place_name,place_id,description,category,sub_category,address,latitude,longitude,url,store_hours,menu,min_price,max_price,avg_price,all_prices,source,visiter_review_count,blog_review_count,all_review_count,like,dislike
초당커피,1046848158,초당두부라떼로 느끼는 부드러운 고소함,카페,"카페,디저트",강원 강릉시 초당순두부길77번길 20 초당커피,37.7914133850405,128.914894152698,https://m.place.naver.com/restaurant/1046848158/review/visitor?entry=ple&reviewSort=recent,"[""금: 09:00 - 18:00"", ""토: 09:00 - 18:00"", ""일: 09:00 - 18:00"", ""월: 09:00 - 18:00"", ""화: 09:00 - 18:00"", ""수: 09:00 - 18:00"", ""목: 09:00 - 18:00""]","[""대표 초당두부라떼 단짠단짠 초당두부크림이 올라간 ‘초당두부라떼’ 6,000 원"", ""대표 군고구마라떼(ICE) 달콤한 군고구마 크림과 커피의 조화로운 ‘군고구마라떼’ 6,000 원"", ""대표 솔방울 큐브라떼 6,000 원"", ""아메리카노 4,500 원"", ""밤라떼 5,500 원"", ""오곡라떼 5,500 원"", ""로얄밀크티 5,500 원"", ""카푸치노 5,000 원""]",5000,6000,5642,"[6000, 6000, 6000, 4500, 5500, 5500, 5500, 5000]",Naver,1083,322,1405,"[""Delicious taste"", ""Unique flavors"", ""Appealing atmosphere"", ""Friendly service"", ""Good music""]",[]
카페 마눌,1761686436,대관령 자락에서 만나는 여유로운 휴식,카페,카페,강원 강릉시 성산면 대관령옛길 93 cafe manul,37.7139057048778,128.797200558197,https://m.place.naver.com/restaurant/1761686436/review/visitor?entry=ple&reviewSort=recent,"[""금: 11:00 - 18:00"", ""토: 11:00 - 18:00"", ""일: 11:00 - 18:00"", ""월: 11:00 - 18:00"", ""화: 휴무"", ""수: 11:00 - 18:00"", ""목: 11:00 - 18:00""]","[""대표 모카번 크루아상 manul의 에스프레소가 들어간 모카번 크루아상 생크림이 같이나가요 5,500 원"", ""대표 애플매실티 애플티+매실청, (hot,ice,탄산수) 카페인이 없고 상큼하게 즐길 수 있는 시그니처 티 6,500 원"", ""대표 마멜라떼 컵 주위 설탕과 카라멜라떼 베이스 위 크림이 올라가는 재밌는 식감의 시그니처 커피 6,500 원"", ""대표 바나나브릘레 바나나 사이즈에 따라 가격 변동, 바나나위 설탕 캐러멜화! 변동"", ""대표 밀크롤케이크 밀크롤케이크, 데코는 매번 달라져요 6,500 원"", ""대표 시나몬롤 시나몬필링 페이스트리, 연유 ( 아이스크림 추가 가능!) 4,000 원"", ""대표 판나코타 이탈리아식 우유푸딩, 지금은 블루베리 콩포트가 올라가요 8,000 원"", ""대표 레어치즈케이크 주말에만 준비됩니다. 위에 올라가는 데코는 매번 달라요 🍊🍓🍑 7,000 원"", ""대표 르뱅쿠키 호두와 초콜릿 3종류가 들어가는 두툼한 쿠키 아메리카노와 궁합이 좋은, 3,000 원"", ""대표 크렘브릘레 구운 커스터드 위에 설탕을 캐러멜라이징하여 톡톡 깨먹는 재미가 있는 프랑스식 디저트 5,000 원""]",5000,8000,6428,"[5500, 6500, 6500, 6500, 4000, 8000, 7000, 3000, 5000]",Naver,336,360,696,"[""Cozy atmosphere"", ""Delicious coffee"", ""Scenic view"", ""Attractive interior"", ""Friendly service""]",[]
카페 초당순 강릉본점,1621771668,주차 걱정 없는 편리한 카페 방문,카페,"카페,디저트",강원 강릉시 초당순두부길 48 초당순카페,37.7878754683433,128.913651139442,https://m.place.naver.com/restaurant/1621771668/review/visitor?entry=ple&reviewSort=recent,"[""금: 09:00 - 18:00"", ""토: 09:00 - 18:00"", ""일: 09:00 - 18:00"", ""월: 09:00 - 18:00"", ""화: 09:00 - 18:00"", ""수: 09:00 - 18:00"", ""목: 09:00 - 18:00""]","[""대표 초당순두부 젤라또 토핑(흑임자 가루, 인절미 가루, 곰돌이 양갱) 4,500 원"", ""대표 초당순커피 고소한 호두크림이 듬뿍들어간 초당순 오리지널 시그니처 커피 6,500 원"", ""대표 초당옥수수커피 초당옥수수 크림과 커피가 조화로운 초당옥수수크림라떼 6,500 원"", ""대표 쪼꼬순커피 고소한 호두크림과 진하고 달콤한 초코가 만난 시그니처 커피 6,500 원"", ""대표 임자커피 흑임자를 직접 갈아 더욱 진한 리얼 흑임자 라떼 6,500 원"", ""초당옥수수 젤라또 4,500 원"", ""흑임자 젤라또 4,500 원"", ""초코 젤라또 4,500 원"", ""딸기 젤라또 4,500 원"", ""히비스커스 에이드 히비스커스 꽃 수제청 에이드 6,000 원"", ""복숭아 티 5,500 원"", ""아메리카노 5,000 원"", ""카페라떼 5,500 원"", ""바닐라라떼 5,800 원"", ""청포도에이드 5,500 원""]",5000,6500,5930,"[4500, 6500, 6500, 6500, 6500, 4500, 4500, 4500, 4500, 6000, 5500, 5000, 5500, 5800, 5500]",Naver,1025,278,1303,"[""Unique flavors"", ""Cozy atmosphere"", ""Friendly service"", ""Delicious desserts"", ""Smooth coffee""]","[""Lack of walnut flavor"", ""Missing cookie""]"
마카모예 베이글바,1962975056,,카페,베이커리,강원 강릉시 율곡로 2881-2 마카모예 베이글바,37.7602636460213,128.894526501787,https://m.place.naver.com/restaurant/1962975056/review/visitor?entry=ple&reviewSort=recent,"[""월: 10:00 - 19:00"", ""화: 10:00 - 19:00"", ""수: 10:00 - 19:00"", ""목: 10:00 - 19:00"", ""금: 10:00 - 19:00"", ""토: 10:00 - 19:00"", ""일: 10:00 - 19:00""]","[""대표 감자모예 베이글 강원도 강릉의 대표 작물 감자를 활용한 마카모예의 시그니처 베이글 4,500 원"", ""대표 잠봉뵈르 샌드위치 7,500 원"", ""대표 대파어니언 샌드위치 7,200 원"", ""대표 초당순두부 베이글 초당순두부를 넣은 크림치즈와 함께 두부의 고소함을 느낄 수 잇는 베이글 7,200 원"", ""대표 참치마요김빵 김빵 속재료를 페스츄리 반죽으로 감싼 김밥 아닌 김빵 6,200 원"", ""대표 불닭참치마요 김빵 기본 참치마요 김빵에 불닭소스를 넣은 매콤한 김빵 6,500 원"", ""크런치모찌 베이글 모찌같은 속재료와 겉은 바삭한 호두 크런치 5,000 원"", ""카스테라 베이글 부드러운 스카치 크림을 더해 달콤하고 퐁실한 베이글 4,800 원"", ""바질참치마요 김빵 기본 참치마요 김빵에 바질을 감미한 김빵 6,500 원"", ""소금빵 3,300 원"", ""플레인 베이글 쫄깃하고 묵직한 식감이 돋보이는 마카모예의 기본 베이글 3,300 원"", ""소금 베이글 프레첼 느낌을 입힌 속이 부드럽고 밀키한 베이글 3,600 원"", ""초코 베이글 직접 만든 초코무스를 가득 넣고, 초콜릿을 듬뿍 찍어낸 베이글 4,000 원"", ""페페로니 베이글 슈레드치즈와 올리브, 페퍼소스에 페페로니를 얹어서 피자맛을 느낄 수 있는 베이글 4,800 원"", ""트리플치즈 베이글 파마산, 모짜렐라, 크림치즈를 한번에 치즈의 풍미를 느낄 수 있는 베이글 5,000 원""]",5000,7500,6387,"[4500, 7500, 7200, 7200, 6200, 6500, 5000, 4800, 6500, 3300, 3300, 3600, 4000, 4800, 5000]",Naver,530,242,772,"[""Delicious food"", ""Friendly service"", ""Tasty drinks"", ""Spacious seating"", ""Clean environment""]","[""Limited bread availability""]"
커피커퍼박물관,1625751111,치즈케이크와 아메리카노의 달콤함,카페,"카페,디저트",강원 강릉시 해안로 341,37.7939356173871,128.915853359021,https://m.place.naver.com/restaurant/1625751111/review/visitor?entry=ple&reviewSort=recent,"[""월: 09:00 - 18:00"", ""화: 09:00 - 18:00"", ""수: 09:00 - 18:00"", ""목: 09:00 - 18:00"", ""금: 09:00 - 18:00"", ""토: 09:00 - 18:00"", ""일: 09:00 - 18:00""]","[""대표 아메리카노 5,000 원"", ""대표 카페라떼 6,000 원"", ""대표 에이드 6,500 원"", ""대표 샌드위치 세트 10,000 원"", ""대표 생과일착즙주스 6,000 원"", ""카푸치노 6,000 원"", ""카라멜마끼아또 6,000 원"", ""카페비엔나 6,500 원"", ""카페모카 6,500 원"", ""에티오피아 예가체프 부드러운 바디감과 산뜻한 과일의 꽃향기를 지닌 커피 7,000 원"", ""콜롬비아 수프리모 부드러운 바디감과 견과류, 밀크초콜릿의 향미 '마일드 커피'의 대명사 7,000 원"", ""과테말라 안티구아 스모크 향미와 더불어 단맛과 산뜻한 신맛이 뛰어난 커피 7,000 원"", ""코스타리카 SHB따라주 산뜻한 베리의 향미와 맑고 깔끔한 바디감을 지닌 품질이 뛰어난 커피 7,000 원"", ""인도네시아 수마트라 만델링 묵직한 바디감과 고소한 향미, 래드와인에 비견되는 맛을 지닌 품격 있는 커피 7,000 원"", ""초코라떼 6,000 원"", ""녹차라떼 6,000 원"", ""허브차 5,500 원"", ""국산차 5,000 원"", ""치즈 케이크 5,000 원"", ""흑임자무스 6,500 원"", ""카카오퍼지 6,000 원"", ""아마레키리쉬 5,000 원"", ""산딸기무스 6,500 원"", ""치아바타 세트 10,000 원""]",5000,10000,6458,"[5000, 6000, 6500, 10000, 6000, 6000, 6000, 6500, 6500, 7000, 7000, 7000, 7000, 7000, 6000, 6000, 5500, 5000, 5000, 6500, 6000, 5000, 6500, 10000]",Naver,1278,612,1890,"[""Coffee variety"", ""Inviting decor"", ""Delicious coffee"", ""Friendly staff"", ""Unique atmosphere""]","[""Sour coffee""]"
어머야라,1612034459,바다를 담은 도시락 케이크의 매력,카페,케이크전문,강원 강릉시 강릉대로527번길 11,37.7794531274733,128.917001156192,https://m.place.naver.com/restaurant/1612034459/review/visitor?entry=ple&reviewSort=recent,"[""금: 12:00 - 23:55"", ""토: 12:00 - 23:55"", ""일: 12:00 - 23:55"", ""월: 12:00 - 23:55"", ""화: 12:00 - 23:55"", ""수: 12:00 - 23:55"", ""목: 12:00 - 23:55""]","[""대표 두바이 쫀득 쿠키 4,500 원"", ""대표 어머야라 곰돌구겔 변동"", ""대표 슈가 리본 케이크 변동"", ""대표 한송이 꽃 10,000 원"", ""대표 바다 도시락 케이크 어머야라 인기 상품 🦀🐳 22,000 원"", ""대표 어머야라 하트샷 케이크 가본 시트 기준 22,000 원"", ""대표 한송이 달력 케이크 도시락 케이크, 생화 한송이🌸 30,000 원"", ""대표 생화 케이크(S, M, L size) 변동"", ""생화 생과일 롤케이크 생크림 롤케이크 48,000 원""]",10000,48000,26400,"[4500, 10000, 22000, 22000, 30000, 48000]",Naver,40,30,70,"[""Beautiful design"", ""Delicious food"", ""Excellent service"", ""Reasonable pricing"", ""Memorable experience""]",[]
삼척오란다 강릉점,1391511090,감태의 풍미가 살아있는 특별한 오란다,카페,호두과자,강원 강릉시 성덕포남로 183 1층,37.7679581009409,128.908545025872,https://m.place.naver.com/restaurant/1391511090/review/visitor?entry=ple&reviewSort=recent,"[""금: 09:00 - 18:00"", ""토: 09:00 - 14:00"", ""일: 휴무"", ""월: 휴무"", ""화: 09:00 - 18:00"", ""수: 09:00 - 18:00"", ""목: 09:00 - 18:00""]","[""대표 작은정성세트 단체답례품 아주착한가격입니다 18개입 10,000 원"", ""대표 기본 세트 구성;오란다혼합30개입 12,000 원"", ""삼척세트 감태.견과.현미로 30개입 16,000 원"", ""답례품10개입 답례품 착한 금액이예요~ 6,000 원"", ""답례품6개입 답례품으로착한금액입니다 4,000 원"", ""수제청세트 구성; 오란다혼합40개입+ 수제청1개 32,000 원"", ""가득세트 구성; 오란다 혼합45개입 22,000 원"", ""정성세트 구성; 오란다혼합30개입 14,000 원""]",6000,32000,16000,"[10000, 12000, 16000, 6000, 4000, 32000, 22000, 14000]",Naver,144,29,173,"[""Good value"", ""Cleanliness"", ""Friendly service"", ""Delicious food"", ""Unique snacks""]",[]
크림브리즈,1733358179,친절한 직원과 함께하는 여유로운 시간,카페,"카페,디저트",강원 강릉시 옥계면 헌화로 467 1층 크림브리즈,37.6533347621633,129.052925336971,https://m.place.naver.com/restaurant/1733358179/review/visitor?entry=ple&reviewSort=recent,"[""금: 10:30 - 17:30"", ""토: 10:30 - 17:30"", ""일: 10:30 - 17:30"", ""월: 10:30 - 17:30"", ""화: 10:30 - 17:30"", ""수: 10:30 - 17:30"", ""목: 10:30 - 17:30""]","[""대표 무화과케이크(여름한정🌿) 여름한정 달콤한 무화과 생크림 케이크🌿 8,500 원"", ""대표 바질토마토치아바타샌드위치 9,800 원"", ""대표 1인 팥빙수 (우유얼음) 8,900 원"", ""대표 블루베리요거트생크림케이크 상큼한 블루베리요거트생크림케이크🫐 8,000 원"", ""대표 갸또쇼콜라 달콤하고 꾸덕한 갸또쇼콜라 7,500 원"", ""대표 피스타치오 초코크림라떼 고소한 피스타치오라떼와 달콤한 초코크림라떼 6,500 원"", ""대표 바질애플셔벗 직접키운 바질이 들어간 어른입맛 애플셔벗!! 위로 라임을 짜서 드시면 더욱 맛있어요🤩 6,500 원"", ""대표 진짜수박주스 물 NO! 얼음 NO! 진짜 수박만 들어간 수박주스🍉 7,000 원"", ""대표 방앗간크림라떼 달달한라떼 위에 고소한 곡물크림이 올라가있는 크림브리즈 시그니처메뉴 5,700 원"", ""생토마토쥬스 생토마토쥬스 6,500 원"", ""컵티라미수 마스카포네치즈가 듬뿍 들어간 떠먹는 티라미수 6,800 원"", ""빅토리아케이크(시즌종료) 딸기가 듬뿍 들어간 빅토리아케이크🍓 조각으로 판매합니다 8,500 원"", ""아메리카노 5,000 원"", ""바닐라라떼 6,000 원"", ""카페라떼 5,500 원""]",5000,9800,7113,"[8500, 9800, 8900, 8000, 7500, 6500, 6500, 7000, 5700, 6500, 6800, 8500, 5000, 6000, 5500]",Naver,795,269,1064,"[""Delicious menu"", ""Scenic view"", ""Friendly service"", ""Pet-friendly"", ""Refreshing drinks""]",[]
강릉그림카페,1546169801,독특한 케이크로 달콤한 행복 충전,카페,테마카페,강원 강릉시 사임당로 133 2층 강릉그림카페,37.7568714006529,128.865449096185,https://m.place.naver.com/restaurant/1546169801/review/visitor?entry=ple&reviewSort=recent,"[""금: 11:00 - 16:00"", ""토: 11:00 - 19:00"", ""일: 11:00 - 16:00"", ""월: 11:00 - 16:00"", ""화: 11:00 - 16:00"", ""수: 11:00 - 16:00"", ""목: 11:00 - 16:00""]","[""커피류 직접 블랜딩하는 원두로 추출하는 부드러운 에스프레소 샷! ( 산미가 거의 없어요~) 변동"", ""잠자는 숲 속의 곰 케이크 변동"", ""나뭇꾼케이크 진한 초코무스에 달콤한 라즈베리 필링이 쏙!!!! 깊은 맛의 초코무스케이크♡ 변동"", ""라떼류 변동"", ""에이드 류 매장에서 직접담근 레몬청으로 만들어 더욱 상큼하고 청량한 레몬에이드♡ 변동"", ""화분티라미수 케이크 변동"", ""벽돌케이크 달콤한 초콜릿 코팅, 안쪽은 부드러운 쿠키앤 크림치즈로 망치로 깨먹는 재미가있는 이색케이크 변동"", ""톰과제리 치즈케이크 변동"", ""바이올렛 유자에이드 변동"", ""루비자몽 에이드 변동"", ""생딸기 에이드 변동"", ""생딸기 우유라떼 변동"", ""헤이즐넛크림모카라떼 시그니쳐 1호!! 부드러운 헤이즐넛 크림과 진한모카라떼의 조화가 진정 저세상 맛- !! 변동"", ""농사지은 리얼 고구마라떼 (퓨레X) 변동"", ""오.케.바.리 <오>렌지, <케>일,<바>나나, 가 <리>렇게 맛있을 일이야?!!! 리얼 건강 메뉴~ 변동""]",,,,,Naver,1629,661,2290,"[""Delicious drinks"", ""Photogenic setting"", ""Unique atmosphere"", ""Pleasant environment"", ""Friendly service""]","[""Unavailable meals""]"
우가,1246262619,모나카 아이스크림의 시원한 매력,카페,한방카페,강원 강릉시 사천면 산대월길 147-4,37.8163723202916,128.871312208642,https://m.place.naver.com/restaurant/1246262619/review/visitor?entry=ple&reviewSort=recent,"[""금: 11:00 - 19:00"", ""토: 11:00 - 19:00"", ""일: 11:00 - 19:00"", ""월: 휴무"", ""화: 휴무"", ""수: 11:00 - 19:00"", ""목: 11:00 - 19:00""]","[""대표 한방차 우차,여유차, 청화차,마음쉼차,수분차 Hot 6,000원 Ice 6,500원 6,000 원"", ""대표 우가고 차 인삼, 백복령, 생지황즙외 5가지 약재와 꿀을 혼합하여 3일이상 정성껏 달여만든 차 8,000 원"", ""대표 정과라떼(ice) 소화에 좋은 신곡약재를 토종꿀과 함께 정과로 만들어 우유와 에스프레소가 섞인 시그니쳐 커피 6,500 원"", ""대표 정과빙수 부드러운 우유 눈꽃 빙수에 신곡으로 만든 달콤한 정과와 견과류가 올라가는 우가만의 빙수 8,000 원"", ""우가고진액 우가고진액 - 250g , 600g, 1kg (예약주문) 전화로 문의주세요:) 변동"", ""황기수제식혜 황기물로 만든 수제식혜 (많이 달지 않은 진한 맛이라 좋아요❤️) 5,000 원"", ""보이차 生茶，熟茶 두가지 종류 주문 가능하며 1회 리필 가능합니다. 6,000 원"", ""보이차 (포장전용) 1개 2,000원 6개 구매시 우가 고로가 박힌 귀여운 파우치에 담아드립니다. 2,000 원"", ""아메리카노(ice) HOT 4500 5,000 원"", ""카페라떼 (ice) HOT 5,000원 바닐라라떼 , 아포카토도 주문 가능하세요 :) 5,500 원"", ""대추청과 떡구이 절편구이와 국내산 수제대추청 5,000 원"", ""인절미떡구이 한방시럽, 인절미, 그래놀라의 조합 :) 6,000 원"", ""한방시럽 수제 그릭요거트 사이즈는 S,L 주문 가능 합니다 S- 6,000 원 L - 10,000원 6,000 원"", ""호두 모나카(2ps) 6,000 원"", ""아이스크림 모나카 2ps 1ps 4,000원 팥, 견과류 위에 바닐라 아이스크림,그위에 브라운 치즈가 올라갑니다! 7,500 원""]",5000,10000,6333,"[6000, 6500, 6000, 8000, 6500, 8000, 5000, 6000, 2000, 2000, 5000, 5000, 5500, 5000, 6000, 6000, 10000, 6000, 6000, 4000, 7500]",Naver,397,263,660,"[""Delicious drinks"", ""Pleasant atmosphere"", ""Beautiful view"", ""Clean environment"", ""Friendly service""]","[""Warm interior"", ""Limited seating"", ""Slow service""]"
쉘리스,13535267,빈티지 인테리어 속 고급스러운 휴식처,카페,카페,강원 강릉시 사천면 진리해변길 95,37.8401832917253,128.876711502812,https://m.place.naver.com/restaurant/13535267/review/visitor?entry=ple&reviewSort=recent,"[""금: 10:00 - 22:00"", ""토: 10:00 - 22:00"", ""일: 10:00 - 22:00"", ""월: 10:00 - 22:00"", ""화: 휴무"", ""수: 10:00 - 22:00"", ""목: 10:00 - 22:00""]","[""과테말라 안티구아 SHB 다양한 산지별 핸드드립 전문점입니다. 7,500 원"", ""에스프레소 에스프레소 5,500 원"", ""카페로얄 15,000 원""]",5500,15000,9333,"[7500, 5500, 15000]",Naver,603,788,1391,"[""Scenic view"", ""Tasty dessert"", ""Unique atmosphere"", ""Quality coffee"", ""Friendly service""]","[""Dusty smell"", ""Expensive prices"", ""Poor value""]"
굴리아케이크,1689574654,강릉에서 맛보는 두바이초콜릿의 특별함,카페,"카페,디저트",강원 강릉시 금성로13번길 13-1 1층 굴리아케이크,37.7536597033447,128.899760269816,https://m.place.naver.com/restaurant/1689574654/review/visitor?entry=ple&reviewSort=recent,"[""금: 11:00 - 20:00"", ""토: 11:00 - 20:00"", ""일: 11:00 - 20:00"", ""월: 12:00 - 18:00"", ""화: 12:00 - 18:00"", ""수: 12:00 - 18:00"", ""목: 12:00 - 18:00""]","[""대표 크럼블쿠키 겉은 바삭하고 속은 쫀득한 크럼블쿠키, 안에 크림이 흘러 내려요 꾸덕한 쿠키 7,000 원"", ""대표 프라하케이크 수제 초코크림과 수제초코의 부드러움을 전한다 7,000 원"", ""대표 나폴레옹케이크 러시아케이크, 나폴레옹케이크 150전통 방식으로 만드는 러시아 전통케이크 9,000 원"", ""밀크걸 7,000 원"", ""메도빅 꿀의 달콤함을 전하는 러시아 전통케이크 7,000 원"", ""크럼블쿠키 미국에서 줄 서 먹는 크럼블쿠키 7,000 원"", ""두바이초콜렛 러시아 파티시에가 직접 만드는 카다이프와 피스타치오 스프레드의 두바이 초콜렛 12,000 원""]",7000,12000,8000,"[7000, 7000, 9000, 7000, 7000, 7000, 12000]",Naver,602,400,1002,"[""Rich flavors"", ""Unique desserts"", ""Moist texture"", ""Good value"", ""Pleasant atmosphere""]","[""Limited beverages""]"
초당고래로스팅카페,1209837360,넓은 공간에서 즐기는 여유로운 시간,카페,카페,"강원 강릉시 초당원길 84 초당고래로스팅카페 1층,2층",37.7885400818091,128.913525032714,https://m.place.naver.com/restaurant/1209837360/review/visitor?entry=ple&reviewSort=recent,"[""금: 11:00 - 20:00"", ""토: 11:00 - 20:00"", ""일: 11:00 - 20:00"", ""월: 11:00 - 20:00"", ""화: 11:00 - 18:00"", ""수: 11:00 - 20:00"", ""목: 11:00 - 20:00""]","[""대표 오렌지 초콜릿 케익 블러드오렌지퓨레의 상큼한 맛과 생오렌지의 결정체&프랑스산 초콜릿의 단짠의 콜라보레이션♡ 6,500 원"", ""대표 말차롤케익 진한 우지말차와 칼레 초콜릿의 조화가 일품&이탈리아산 마스카포네 치즈의 담백한 앗의 조화 6,000 원"", ""대표 딸기무스케익(계절메뉴) 파인애플 퓨레를 기본 베이스로한 새콤 달콤한 부드로운 무슬린 크림과 생딸기의 조화가 일품 7,500 원"", ""대표 고래 강냉이 라떼 옥수수크림의 진한 풍미와 강냉이 가루의 향이 커피에 스며드는 달달하고 구수한 아이스 라떼 6,000 원"", ""대표 초당고래라떼 서리태를 기본 베이스로 한 곡물 크림과 커피와 우유를 믹스시킨 달콤하고 고소한 아이스 라떼 6,000 원"", ""피오케익 이탈리아산 피스타치오 와 오렌지 마멀레이드가 결합된 부드럽고 상큼한 케익 6,000 원"", ""딸기라떼 수제 딸기청과 부드러운 우유의 콜라보레이션을 통한 산뜻한 달콤함을 느낄 수 있는 음료 6,500 원"", ""아메리카노(신맛) 3~4가지 원두가 블랜딩 5,300 원"", ""아메리카노(다크) 3~4가지 원두가 블랜딩 5,000 원"", ""에스프레소 진한 커피향과 풍미를 느낄수~~~ 5,000 원"", ""카페라떼 5,500 원"", ""레몬에이드 수제 레몬청과 탄산수의 조합 6,000 원"", ""딸기스무디 수제 딸기청과 얼음의 하모니 6,000 원"", ""블루베리스무디 수제 블루베리청과 얼음의 하모니 6,000 원"", ""초코스무디 두가지 핫초코 파우더와 얼음의 하모니 6,000 원""]",5000,7500,5953,"[6500, 6000, 7500, 6000, 6000, 6000, 6500, 5300, 5000, 5000, 5500, 6000, 6000, 6000, 6000]",Naver,848,356,1204,"[""Delicious coffee"", ""Beautiful atmosphere"", ""Diverse menu"", ""Friendly service"", ""Clean environment""]",[]
안초당,2067971861,,카페,"카페,디저트",강원 강릉시 난설헌로 234-3 1층,37.7931748437976,128.914829744157,https://m.place.naver.com/restaurant/2067971861/review/visitor?entry=ple&reviewSort=recent,"[""금: 11:00 - 21:00"", ""토: 11:00 - 21:00"", ""일: 11:00 - 21:00"", ""월: 11:00 - 21:00"", ""화: 11:00 - 21:00"", ""수: 11:00 - 21:00"", ""목: 11:00 - 21:00""]","[""대표 쑥크림호두라떼(only ice) 쑥 크림 + 에스프레소 1샷 + 수제 호두우유, 고소함이 일품인 건강라떼 7,500 원"", ""대표 식혜샤베트 전통방식으로 끓인 수제 식혜로 아삭한 식감과 시원함이 특징인 샤베트 6,000 원"", ""말차라떼 6,000 원"", ""플레인 요거트스무디 6,000 원"", ""레몬라임에이드 6,500 원"", ""카라멜 수정과 계피와 생강의 알싸함 뒤,카라멜의 달달함이 매력적인 수제 전통차(카라멜 2조각 함께 제공) 7,000 원"", ""카페라떼 5,500 원"", ""초코말차라떼(only ice) 6,500 원"", ""초코라떼 6,500 원"", ""자몽에이드 6,500 원"", ""키위스무디 6,500 원""]",5500,7500,6409,"[7500, 6000, 6000, 6000, 6500, 7000, 5500, 6500, 6500, 6500, 6500]",Naver,22,12,34,"[""Traditional beverages"", ""Delicious drinks"", ""Cozy atmosphere"", ""Stylish interior"", ""Friendly service""]",[]
투썸플레이스 강릉교동택지점,1843451871,식약처 인증 위생등급 매우우수 음식점,카페,카페,강원 강릉시 솔올로 68,37.7680120828349,128.879029127411,https://m.place.naver.com/restaurant/1843451871/review/visitor?entry=ple&reviewSort=recent,"[""금: 09:00 - 24:00"", ""토: 09:00 - 24:00"", ""일: 09:00 - 23:00"", ""월: 09:00 - 23:00"", ""화: 09:00 - 23:00"", ""수: 09:00 - 23:00"", ""목: 09:00 - 23:00""]","[""金귤 생크림 케이크 (쁘띠) 8,800 원"", ""金귤 생크림 케이크 38,000 원"", ""밀크티 쉐이크 6,500 원"", ""바닐라 밀크 쉐이크 6,000 원"", ""쿠키 쉐이크 6,300 원"", ""생딸기 주스 로우 슈거 7,300 원"", ""제철 맞은 딸기 요거트 라떼 6,200 원"", ""제철 맞은 딸기 멜론 프라페 6,800 원"", ""제철 맞은 딸기 라떼 6,800 원"", ""초코 쿠키 요거트 아이스크림 6,000 원"", ""P. 글루텐 프리 초콜릿 케이크 7,000 원"", ""투썸 오벌 티라미수 (쁘띠) 8,000 원"", ""파베 초콜릿 케이크 (쁘띠) 8,800 원"", ""떠먹는 화이트 스초생 7,200 원"", ""생딸기 듬뿍 우유 생크림 (쁘띠) 9,500 원""]",6000,38000,9280,"[8800, 38000, 6500, 6000, 6300, 7300, 6200, 6800, 6800, 6000, 7000, 8000, 8800, 7200, 9500]",Naver,169,34,203,"[""Delicious coffee"", ""Friendly service"", ""Comfortable atmosphere"", ""Quality desserts"", ""Clean environment""]","[""Stale cake""]"
52블럭,38482509,바게트와 커피의 완벽한 만남,카페,베이커리,강원 강릉시 정원로 52,37.7624596225777,128.876204407883,https://m.place.naver.com/restaurant/38482509/review/visitor?entry=ple&reviewSort=recent,"[""금: 06:30 - 10:30"", ""토: 06:30 - 10:30"", ""일: 06:30 - 10:30"", ""월: 휴무"", ""화: 휴무"", ""수: 휴무"", ""목: 휴무""]","[""대표 바게트 3,800 원"", ""대표 갈릭치아바타샌드위치 4,800 원"", ""대표 크루아상 3,300 원"", ""100%통밀빵 6,300 원"", ""올리브치아바타 4,000 원"", ""뺑오쇼콜라 3,500 원"", ""아메리카노 3,500 원""]",6300,6300,6300,"[3800, 4800, 3300, 6300, 4000, 3500, 3500]",Naver,1952,270,2222,"[""Delicious bread"", ""Excellent coffee"", ""Friendly service"", ""Unique menu"", ""Affordable prices""]","[""Limited availability"", ""Misleading presentation"", ""Sauce distribution""]"
